HAX54_000001-T1	IPR018545
HAX54_049023-T1	IPR008551
HAX54_049025-T1	IPR028021
HAX54_049027-T1	IPR001892
HAX54_049029-T1	IPR002088
HAX54_049030-T1	IPR000445
HAX54_049030-T1	IPR003265
HAX54_049031-T1	IPR001360
HAX54_049033-T1	IPR004316
HAX54_049034-T1	IPR004316
HAX54_049035-T1	IPR004316
HAX54_049036-T1	IPR004316
HAX54_049037-T1	IPR004316
HAX54_049038-T1	IPR005349
HAX54_049039-T1	IPR006904
HAX54_049041-T1	IPR005069
HAX54_049042-T1	IPR004182
HAX54_049043-T1	IPR005175
HAX54_049052-T1	IPR009637
HAX54_049053-T1	IPR004140
HAX54_049054-T1	IPR000719
HAX54_049054-T1	IPR001611
HAX54_049054-T1	IPR013210
HAX54_049055-T1	IPR010399
HAX54_049055-T1	IPR018467
HAX54_049056-T1	IPR000504
HAX54_049057-T1	IPR000262
HAX54_049057-T1	IPR037396
HAX54_049058-T1	IPR000262
HAX54_049058-T1	IPR037396
HAX54_049059-T1	IPR014030
HAX54_049059-T1	IPR014031
HAX54_049060-T1	IPR001388
HAX54_049060-T1	IPR010908
HAX54_049060-T1	IPR042855
HAX54_049061-T1	IPR010341
HAX54_049062-T1	IPR003439
HAX54_049062-T1	IPR010341
HAX54_049062-T1	IPR011527
HAX54_049066-T1	IPR003228
HAX54_049068-T1	IPR001005
HAX54_049068-T1	IPR017930
HAX54_049069-T1	IPR004095
HAX54_049069-T1	IPR005225
HAX54_049069-T1	IPR006073
HAX54_049069-T1	IPR031167
HAX54_049069-T1	IPR031662
HAX54_049074-T1	IPR003386
HAX54_049075-T1	IPR009604
HAX54_049075-T1	IPR025852
HAX54_049077-T1	IPR001289
HAX54_049079-T1	IPR001289
HAX54_049079-T1	IPR021998
HAX54_049080-T1	IPR001289
HAX54_049081-T1	IPR006455
HAX54_049081-T1	IPR006456
HAX54_049083-T1	IPR024491
HAX54_049086-T1	IPR002022
HAX54_049086-T1	IPR007524
HAX54_049086-T1	IPR018082
HAX54_049087-T1	IPR004561
HAX54_049087-T1	IPR015890
HAX54_049093-T1	IPR000845
HAX54_049095-T1	IPR012862
HAX54_049096-T1	IPR024861
HAX54_049097-T1	IPR001650
HAX54_049097-T1	IPR007502
HAX54_049097-T1	IPR011545
HAX54_049097-T1	IPR011709
HAX54_049097-T1	IPR014001
HAX54_049097-T1	IPR014720
HAX54_049098-T1	IPR003439
HAX54_049098-T1	IPR013525
HAX54_049100-T1	IPR012501
HAX54_049104-T1	IPR003000
HAX54_049104-T1	IPR026590
HAX54_049105-T1	IPR003958
HAX54_049106-T1	IPR004821
HAX54_049108-T1	IPR006843
HAX54_049110-T1	IPR012989
HAX54_049111-T1	IPR019787
HAX54_049112-T1	IPR000823
HAX54_049112-T1	IPR002016
HAX54_049117-T1	IPR002528
HAX54_049121-T1	IPR000795
HAX54_049121-T1	IPR004160
HAX54_049121-T1	IPR004161
HAX54_049121-T1	IPR004541
HAX54_049121-T1	IPR005225
HAX54_049123-T1	IPR003653
HAX54_049126-T1	IPR006740
HAX54_049127-T1	IPR003653
HAX54_049129-T1	IPR000569
HAX54_049129-T1	IPR000626
HAX54_049132-T1	IPR000719
HAX54_049132-T1	IPR000742
HAX54_049132-T1	IPR001881
HAX54_049132-T1	IPR025287
HAX54_049133-T1	IPR000719
HAX54_049133-T1	IPR000742
HAX54_049133-T1	IPR001881
HAX54_049133-T1	IPR025287
HAX54_049141-T1	IPR004839
HAX54_049142-T1	IPR001005
HAX54_049142-T1	IPR017930
HAX54_049143-T1	IPR001544
HAX54_049143-T1	IPR005786
HAX54_049145-T1	IPR008758
HAX54_049149-T1	IPR005150
HAX54_049150-T1	IPR002913
HAX54_049152-T1	IPR001878
HAX54_049154-T1	IPR001128
HAX54_049157-T1	IPR000403
HAX54_049159-T1	IPR001214
HAX54_049159-T1	IPR003105
HAX54_049159-T1	IPR007728
HAX54_049159-T1	IPR025794
HAX54_049161-T1	IPR000270
HAX54_049161-T1	IPR033389
HAX54_049162-T1	IPR000008
HAX54_049163-T1	IPR000916
HAX54_049163-T1	IPR024949
HAX54_049164-T1	IPR008502
HAX54_049168-T1	IPR000719
HAX54_049169-T1	IPR008030
HAX54_049171-T1	IPR003245
HAX54_049172-T1	IPR005123
HAX54_049173-T1	IPR005123
HAX54_049173-T1	IPR026992
HAX54_049179-T1	IPR014770
HAX54_049179-T1	IPR014772
HAX54_049180-T1	IPR000109
HAX54_049182-T1	IPR002182
HAX54_049183-T1	IPR005024
HAX54_049184-T1	IPR002784
HAX54_049185-T1	IPR000195
HAX54_049186-T1	IPR000095
HAX54_049187-T1	IPR013026
HAX54_049187-T1	IPR019734
HAX54_049189-T1	IPR001357
HAX54_049189-T1	IPR001841
HAX54_049189-T1	IPR018957
HAX54_049189-T1	IPR034732
HAX54_049190-T1	IPR001005
HAX54_049190-T1	IPR006447
HAX54_049190-T1	IPR017930
HAX54_049190-T1	IPR025756
HAX54_049192-T1	IPR032305
HAX54_049193-T1	IPR002885
HAX54_049194-T1	IPR002885
HAX54_049195-T1	IPR000218
HAX54_049196-T1	IPR004843
HAX54_049196-T1	IPR006186
HAX54_049196-T1	IPR011498
HAX54_049197-T1	IPR002182
HAX54_049198-T1	IPR000933
HAX54_049199-T1	IPR002423
HAX54_049199-T1	IPR012716
HAX54_049199-T1	IPR017998
HAX54_049200-T1	IPR019410
HAX54_049202-T1	IPR001563
HAX54_049203-T1	IPR005024
HAX54_049204-T1	IPR000757
HAX54_049204-T1	IPR010713
HAX54_049205-T1	IPR004843
HAX54_049206-T1	IPR001890
HAX54_049207-T1	IPR005225
HAX54_049207-T1	IPR019009
HAX54_049209-T1	IPR040911
HAX54_049210-T1	IPR010658
HAX54_049212-T1	IPR011515
HAX54_049213-T1	IPR000977
HAX54_049213-T1	IPR012308
HAX54_049213-T1	IPR012309
HAX54_049213-T1	IPR012310
HAX54_049214-T1	IPR010369
HAX54_049215-T1	IPR001424
HAX54_049216-T1	IPR002528
HAX54_049217-T1	IPR011016
HAX54_049217-T1	IPR022143
HAX54_049218-T1	IPR002885
HAX54_049218-T1	IPR032867
HAX54_049219-T1	IPR004000
HAX54_049224-T1	IPR011598
HAX54_049225-T1	IPR000891
HAX54_049225-T1	IPR005671
HAX54_049225-T1	IPR013709
HAX54_049227-T1	IPR000008
HAX54_049227-T1	IPR004182
HAX54_049227-T1	IPR031968
HAX54_049231-T1	IPR024535
HAX54_049232-T1	IPR000743
HAX54_049236-T1	IPR006565
HAX54_049237-T1	IPR002213
HAX54_049238-T1	IPR030374
HAX54_049239-T1	IPR003439
HAX54_049240-T1	IPR037595
HAX54_049243-T1	IPR021775
HAX54_049247-T1	IPR007033
HAX54_049248-T1	IPR014977
HAX54_049248-T1	IPR014978
HAX54_049249-T1	IPR000719
HAX54_049252-T1	IPR003010
HAX54_049253-T1	IPR003010
HAX54_049254-T1	IPR003010
HAX54_049255-T1	IPR003010
HAX54_049256-T1	IPR001739
HAX54_049257-T1	IPR003441
HAX54_049260-T1	IPR006941
HAX54_049261-T1	IPR006458
HAX54_049262-T1	IPR009688
HAX54_049263-T1	IPR003316
HAX54_049263-T1	IPR032198
HAX54_049265-T1	IPR000836
HAX54_049265-T1	IPR001754
HAX54_049265-T1	IPR004467
HAX54_049265-T1	IPR014732
HAX54_049266-T1	IPR018612
HAX54_049267-T1	IPR004864
HAX54_049268-T1	IPR004864
HAX54_049269-T1	IPR001739
HAX54_049270-T1	IPR003613
HAX54_049272-T1	IPR000594
HAX54_049272-T1	IPR006285
HAX54_049272-T1	IPR032197
HAX54_049273-T1	IPR003613
HAX54_049274-T1	IPR000164
HAX54_049274-T1	IPR007125
HAX54_049275-T1	IPR000164
HAX54_049275-T1	IPR007125
HAX54_049276-T1	IPR000164
HAX54_049276-T1	IPR007125
HAX54_049277-T1	IPR011598
HAX54_049278-T1	IPR001905
HAX54_049278-T1	IPR024041
HAX54_049281-T1	IPR000504
HAX54_049285-T1	IPR001128
HAX54_049285-T1	IPR002403
HAX54_049286-T1	IPR001128
HAX54_049286-T1	IPR002403
HAX54_049287-T1	IPR003657
HAX54_049288-T1	IPR031309
HAX54_049288-T1	IPR031310
HAX54_049289-T1	IPR000008
HAX54_049289-T1	IPR000909
HAX54_049289-T1	IPR001192
HAX54_049289-T1	IPR001711
HAX54_049289-T1	IPR015359
HAX54_049290-T1	IPR002625
HAX54_049290-T1	IPR013899
HAX54_049292-T1	IPR004713
HAX54_049292-T1	IPR004798
HAX54_049292-T1	IPR004837
HAX54_049293-T1	IPR015890
HAX54_049293-T1	IPR019999
HAX54_049294-T1	IPR006805
HAX54_049295-T1	IPR011417
HAX54_049295-T1	IPR013809
HAX54_049297-T1	IPR002817
HAX54_049297-T1	IPR025747
HAX54_049298-T1	IPR005788
HAX54_049298-T1	IPR005792
HAX54_049298-T1	IPR013766
HAX54_049300-T1	IPR001764
HAX54_049300-T1	IPR002772
HAX54_049301-T1	IPR000528
HAX54_049309-T1	IPR007117
HAX54_049310-T1	IPR002963
HAX54_049310-T1	IPR007112
HAX54_049310-T1	IPR007118
HAX54_049317-T1	IPR005225
HAX54_049317-T1	IPR006073
HAX54_049317-T1	IPR006169
HAX54_049317-T1	IPR031167
HAX54_049318-T1	IPR006594
HAX54_049318-T1	IPR006595
HAX54_049318-T1	IPR024964
HAX54_049319-T1	IPR005123
HAX54_049319-T1	IPR026992
HAX54_049321-T1	IPR002885
HAX54_049322-T1	IPR002885
HAX54_049323-T1	IPR031753
HAX54_049326-T1	IPR006139
HAX54_049333-T1	IPR028091
HAX54_049333-T1	IPR028097
HAX54_049335-T1	IPR000823
HAX54_049335-T1	IPR002016
HAX54_049338-T1	IPR000823
HAX54_049338-T1	IPR002016
HAX54_049340-T1	IPR000823
HAX54_049340-T1	IPR002016
HAX54_049341-T1	IPR006094
HAX54_049341-T1	IPR012951
HAX54_049341-T1	IPR016166
HAX54_049342-T1	IPR004131
HAX54_049345-T1	IPR013520
HAX54_049351-T1	IPR001841
HAX54_049351-T1	IPR012862
HAX54_049352-T1	IPR000422
HAX54_049352-T1	IPR000926
HAX54_049352-T1	IPR032677
HAX54_049353-T1	IPR000425
HAX54_049355-T1	IPR006447
HAX54_049363-T1	IPR007484
HAX54_049370-T1	IPR013087
HAX54_049370-T1	IPR021139
HAX54_049372-T1	IPR002182
HAX54_049373-T1	IPR000109
HAX54_049374-T1	IPR032001
HAX54_049375-T1	IPR002100
HAX54_049376-T1	IPR009038
HAX54_049377-T1	IPR008700
HAX54_049380-T1	IPR000782
HAX54_049381-T1	IPR003958
HAX54_049382-T1	IPR001810
HAX54_049382-T1	IPR017451
HAX54_049383-T1	IPR001810
HAX54_049383-T1	IPR006527
HAX54_049383-T1	IPR017451
HAX54_049385-T1	IPR022796
HAX54_049387-T1	IPR000073
HAX54_049389-T1	IPR000048
HAX54_049389-T1	IPR025064
HAX54_049390-T1	IPR005027
HAX54_049391-T1	IPR000424
HAX54_049393-T1	IPR000326
HAX54_049396-T1	IPR006461
HAX54_049397-T1	IPR006779
HAX54_049398-T1	IPR000719
HAX54_049398-T1	IPR001220
HAX54_049399-T1	IPR000823
HAX54_049399-T1	IPR002016
HAX54_049402-T1	IPR001841
HAX54_049412-T1	IPR007185
HAX54_049412-T1	IPR040663
HAX54_049414-T1	IPR001533
HAX54_049417-T1	IPR002641
HAX54_049418-T1	IPR008030
HAX54_049420-T1	IPR001310
HAX54_049420-T1	IPR011146
HAX54_049421-T1	IPR008507
HAX54_049422-T1	IPR006876
HAX54_049424-T1	IPR013830
HAX54_049427-T1	IPR002182
HAX54_049427-T1	IPR041118
HAX54_049428-T1	IPR003441
HAX54_049430-T1	IPR001841
HAX54_049430-T1	IPR024766
HAX54_049431-T1	IPR001471
HAX54_049432-T1	IPR001841
HAX54_049432-T1	IPR024766
HAX54_049433-T1	IPR000209
HAX54_049433-T1	IPR003137
HAX54_049433-T1	IPR010259
HAX54_049433-T1	IPR015500
HAX54_049433-T1	IPR041469
HAX54_049434-T1	IPR012876
HAX54_049437-T1	IPR001841
HAX54_049438-T1	IPR003959
HAX54_049440-T1	IPR000719
HAX54_049442-T1	IPR013210
HAX54_049444-T1	IPR003306
HAX54_049450-T1	IPR005123
HAX54_049450-T1	IPR026992
HAX54_049454-T1	IPR001471
HAX54_049458-T1	IPR000719
HAX54_049458-T1	IPR001245
HAX54_049461-T1	IPR025422
HAX54_049464-T1	IPR004333
HAX54_049467-T1	IPR002490
HAX54_049468-T1	IPR001944
HAX54_049468-T1	IPR031330
HAX54_049473-T1	IPR006683
HAX54_049473-T1	IPR033120
HAX54_049480-T1	IPR005491
HAX54_049482-T1	IPR007493
HAX54_049483-T1	IPR001048
HAX54_049483-T1	IPR001341
HAX54_049483-T1	IPR002912
HAX54_049484-T1	IPR000534
HAX54_049484-T1	IPR005986
HAX54_049484-T1	IPR012280
HAX54_049486-T1	IPR002182
HAX54_049487-T1	IPR000014
HAX54_049487-T1	IPR001810
HAX54_049487-T1	IPR011498
HAX54_049488-T1	IPR000375
HAX54_049488-T1	IPR003130
HAX54_049488-T1	IPR020850
HAX54_049488-T1	IPR022812
HAX54_049488-T1	IPR030381
HAX54_049489-T1	IPR002182
HAX54_049494-T1	IPR002913
HAX54_049495-T1	IPR001830
HAX54_049495-T1	IPR003337
HAX54_049495-T1	IPR006379
HAX54_049497-T1	IPR002885
HAX54_049497-T1	IPR032867
HAX54_049498-T1	IPR001611
HAX54_049499-T1	IPR000719
HAX54_049500-T1	IPR006527
HAX54_049502-T1	IPR023753
HAX54_049503-T1	IPR016140
HAX54_049504-T1	IPR023753
HAX54_049505-T1	IPR002042
HAX54_049507-T1	IPR007828
HAX54_049508-T1	IPR007828
HAX54_049509-T1	IPR000086
HAX54_049509-T1	IPR020476
HAX54_049510-T1	IPR004827
HAX54_049512-T1	IPR001128
HAX54_049512-T1	IPR002401
HAX54_049513-T1	IPR001128
HAX54_049513-T1	IPR002401
HAX54_049517-T1	IPR001128
HAX54_049517-T1	IPR002401
HAX54_049518-T1	IPR001128
HAX54_049518-T1	IPR002401
HAX54_049519-T1	IPR000719
HAX54_049519-T1	IPR000858
HAX54_049519-T1	IPR001480
HAX54_049519-T1	IPR003609
HAX54_049520-T1	IPR002528
HAX54_049521-T1	IPR001606
HAX54_049523-T1	IPR000330
HAX54_049523-T1	IPR001487
HAX54_049523-T1	IPR001650
HAX54_049523-T1	IPR014001
HAX54_049524-T1	IPR001926
HAX54_049524-T1	IPR005856
HAX54_049524-T1	IPR005859
HAX54_049527-T1	IPR020796
HAX54_049527-T1	IPR041664
HAX54_049534-T1	IPR000719
HAX54_049534-T1	IPR004041
HAX54_049534-T1	IPR018451
HAX54_049536-T1	IPR003657
HAX54_049543-T1	IPR013026
HAX54_049543-T1	IPR019734
HAX54_049544-T1	IPR019557
HAX54_049547-T1	IPR025422
HAX54_049550-T1	IPR002487
HAX54_049552-T1	IPR001128
HAX54_049552-T1	IPR002401
HAX54_049553-T1	IPR013149
HAX54_049553-T1	IPR041694
HAX54_049554-T1	IPR001471
HAX54_049555-T1	IPR002528
HAX54_049557-T1	IPR002347
HAX54_049560-T1	IPR001478
HAX54_049560-T1	IPR008915
HAX54_049560-T1	IPR041489
HAX54_049565-T1	IPR019448
HAX54_049566-T1	IPR000008
HAX54_049566-T1	IPR013583
HAX54_049568-T1	IPR004333
HAX54_049569-T1	IPR017956
HAX54_049570-T1	IPR001005
HAX54_049570-T1	IPR006447
HAX54_049570-T1	IPR017930
HAX54_049570-T1	IPR025756
HAX54_049571-T1	IPR000048
HAX54_049571-T1	IPR001609
HAX54_049571-T1	IPR004009
HAX54_049572-T1	IPR022796
HAX54_049574-T1	IPR010634
HAX54_049576-T1	IPR000535
HAX54_049577-T1	IPR001394
HAX54_049577-T1	IPR001607
HAX54_049577-T1	IPR015940
HAX54_049577-T1	IPR028889
HAX54_049577-T1	IPR041432
HAX54_049581-T1	IPR009769
HAX54_049582-T1	IPR003774
HAX54_049583-T1	IPR012417
HAX54_049584-T1	IPR002495
HAX54_049588-T1	IPR000999
HAX54_049589-T1	IPR001611
HAX54_049589-T1	IPR002182
HAX54_049589-T1	IPR041118
HAX54_049591-T1	IPR006073
HAX54_049592-T1	IPR007085
HAX54_049593-T1	IPR000916
HAX54_049593-T1	IPR024949
HAX54_049595-T1	IPR000845
HAX54_049601-T1	IPR000555
HAX54_049601-T1	IPR024969
HAX54_049601-T1	IPR037518
HAX54_049602-T1	IPR006939
HAX54_049624-T1	IPR002921
HAX54_049629-T1	IPR000642
HAX54_049630-T1	IPR003959
HAX54_049631-T1	IPR004320
HAX54_049632-T1	IPR001611
HAX54_049632-T1	IPR004320
HAX54_049633-T1	IPR001611
HAX54_049633-T1	IPR013210
HAX54_049634-T1	IPR004320
HAX54_049636-T1	IPR014816
HAX54_049639-T1	IPR002109
HAX54_049639-T1	IPR011899
HAX54_049639-T1	IPR014025
HAX54_049640-T1	IPR004790
HAX54_049640-T1	IPR024084
HAX54_049641-T1	IPR001247
HAX54_049641-T1	IPR003029
HAX54_049641-T1	IPR012162
HAX54_049641-T1	IPR015847
HAX54_049641-T1	IPR015848
HAX54_049643-T1	IPR001245
HAX54_049645-T1	IPR002885
HAX54_049647-T1	IPR003406
HAX54_049648-T1	IPR006909
HAX54_049649-T1	IPR008811
HAX54_049650-T1	IPR010820
HAX54_049651-T1	IPR000504
HAX54_049651-T1	IPR000571
HAX54_049652-T1	IPR022542
HAX54_049653-T1	IPR000136
HAX54_049654-T1	IPR004883
HAX54_049655-T1	IPR001680
HAX54_049655-T1	IPR017986
HAX54_049655-T1	IPR020472
HAX54_049663-T1	IPR003226
HAX54_049668-T1	IPR006740
HAX54_049677-T1	IPR002109
HAX54_049677-T1	IPR011905
HAX54_049677-T1	IPR014025
HAX54_049680-T1	IPR000757
HAX54_049680-T1	IPR008264
HAX54_049680-T1	IPR010713
HAX54_049681-T1	IPR000330
HAX54_049681-T1	IPR001650
HAX54_049681-T1	IPR014001
HAX54_049682-T1	IPR001356
HAX54_049682-T1	IPR006563
HAX54_049682-T1	IPR008422
HAX54_049683-T1	IPR000504
HAX54_049684-T1	IPR001944
HAX54_049684-T1	IPR031330
HAX54_049684-T1	IPR041392
HAX54_049685-T1	IPR001025
HAX54_049685-T1	IPR019787
HAX54_049686-T1	IPR001680
HAX54_049686-T1	IPR017986
HAX54_049687-T1	IPR004843
HAX54_049687-T1	IPR015914
HAX54_049687-T1	IPR025733
HAX54_049688-T1	IPR012876
HAX54_049689-T1	IPR000182
HAX54_049690-T1	IPR000073
HAX54_049691-T1	IPR032259
HAX54_049692-T1	IPR000073
HAX54_049693-T1	IPR000719
HAX54_049693-T1	IPR013210
HAX54_049693-T1	IPR025875
HAX54_049695-T1	IPR005123
HAX54_049695-T1	IPR026992
HAX54_049697-T1	IPR013210
HAX54_049699-T1	IPR006459
HAX54_049699-T1	IPR006702
HAX54_049700-T1	IPR009038
HAX54_049723-T1	IPR002347
HAX54_049725-T1	IPR000719
HAX54_049726-T1	IPR021899
HAX54_049728-T1	IPR000922
HAX54_049728-T1	IPR001944
HAX54_049728-T1	IPR031330
HAX54_049728-T1	IPR041392
HAX54_049730-T1	IPR041470
HAX54_049731-T1	IPR000403
HAX54_049731-T1	IPR000626
HAX54_049732-T1	IPR000070
HAX54_049733-T1	IPR000070
HAX54_049735-T1	IPR002921
HAX54_049738-T1	IPR004255
HAX54_049738-T1	IPR009721
HAX54_049740-T1	IPR000719
HAX54_049740-T1	IPR000743
HAX54_049740-T1	IPR001220
HAX54_049743-T1	IPR001650
HAX54_049743-T1	IPR011545
HAX54_049743-T1	IPR014001
HAX54_049743-T1	IPR014014
HAX54_049747-T1	IPR013126
HAX54_049752-T1	IPR007303
HAX54_049756-T1	IPR001828
HAX54_049757-T1	IPR001828
HAX54_049758-T1	IPR001320
HAX54_049758-T1	IPR001638
HAX54_049762-T1	IPR002912
HAX54_049762-T1	IPR006139
HAX54_049762-T1	IPR006140
HAX54_049762-T1	IPR006236
HAX54_049764-T1	IPR000008
HAX54_049772-T1	IPR001117
HAX54_049772-T1	IPR011706
HAX54_049772-T1	IPR011707
HAX54_049772-T1	IPR017761
HAX54_049773-T1	IPR001117
HAX54_049773-T1	IPR011706
HAX54_049773-T1	IPR011707
HAX54_049773-T1	IPR017761
HAX54_049774-T1	IPR041127
HAX54_049775-T1	IPR002083
HAX54_049776-T1	IPR019335
HAX54_049778-T1	IPR002213
HAX54_049778-T1	IPR004276
HAX54_049780-T1	IPR025749
HAX54_049781-T1	IPR003034
HAX54_049781-T1	IPR004102
HAX54_049781-T1	IPR008893
HAX54_049781-T1	IPR012317
HAX54_049786-T1	IPR002022
HAX54_049786-T1	IPR018082
HAX54_049787-T1	IPR001854
HAX54_049788-T1	IPR022742
HAX54_049789-T1	IPR004871
HAX54_049791-T1	IPR006476
HAX54_049793-T1	IPR003406
HAX54_049801-T1	IPR000719
HAX54_049801-T1	IPR001245
HAX54_049802-T1	IPR001938
HAX54_049803-T1	IPR000719
HAX54_049803-T1	IPR001220
HAX54_049804-T1	IPR005175
HAX54_049816-T1	IPR001650
HAX54_049816-T1	IPR014001
HAX54_049818-T1	IPR001025
HAX54_049818-T1	IPR001525
HAX54_049818-T1	IPR022702
HAX54_049823-T1	IPR011016
HAX54_049824-T1	IPR003340
HAX54_049825-T1	IPR008162
HAX54_049826-T1	IPR008796
HAX54_049827-T1	IPR003441
HAX54_049831-T1	IPR001005
HAX54_049831-T1	IPR017930
HAX54_049832-T1	IPR005024
HAX54_049833-T1	IPR000209
HAX54_049833-T1	IPR003137
HAX54_049833-T1	IPR010259
HAX54_049833-T1	IPR015500
HAX54_049834-T1	IPR041469
HAX54_049835-T1	IPR002213
HAX54_049836-T1	IPR001906
HAX54_049836-T1	IPR005630
HAX54_049837-T1	IPR017956
HAX54_049838-T1	IPR002784
HAX54_049839-T1	IPR000719
HAX54_049840-T1	IPR012438
HAX54_049841-T1	IPR024951
HAX54_049842-T1	IPR008480
HAX54_049843-T1	IPR001623
HAX54_049846-T1	IPR018619
HAX54_049862-T1	IPR001251
HAX54_049863-T1	IPR037523
HAX54_049863-T1	IPR041581
HAX54_049864-T1	IPR022251
HAX54_049867-T1	IPR001480
HAX54_049869-T1	IPR004680
HAX54_049870-T1	IPR001471
HAX54_049871-T1	IPR001471
HAX54_049872-T1	IPR001841
HAX54_049874-T1	IPR014730
HAX54_049875-T1	IPR011598
HAX54_049876-T1	IPR000620
HAX54_049876-T1	IPR006702
HAX54_049877-T1	IPR026992
HAX54_049878-T1	IPR005123
HAX54_049878-T1	IPR026992
HAX54_049880-T1	IPR003340
HAX54_049885-T1	IPR000719
HAX54_049885-T1	IPR003613
HAX54_049887-T1	IPR000719
HAX54_049887-T1	IPR001245
HAX54_049887-T1	IPR001611
HAX54_049888-T1	IPR006693
HAX54_049888-T1	IPR022742
HAX54_049893-T1	IPR005299
HAX54_049899-T1	IPR012445
HAX54_049900-T1	IPR001128
HAX54_049900-T1	IPR002401
HAX54_049901-T1	IPR001128
HAX54_049901-T1	IPR002401
HAX54_049904-T1	IPR000719
HAX54_049904-T1	IPR001611
HAX54_049904-T1	IPR013210
HAX54_049905-T1	IPR005061
HAX54_049908-T1	IPR003690
HAX54_049909-T1	IPR000070
HAX54_049910-T1	IPR000743
HAX54_049911-T1	IPR000196
HAX54_049913-T1	IPR006904
HAX54_049919-T1	IPR000194
HAX54_049927-T1	IPR004861
HAX54_049927-T1	IPR020428
HAX54_049936-T1	IPR000719
HAX54_049938-T1	IPR010516
HAX54_049939-T1	IPR000136
HAX54_049941-T1	IPR002625
HAX54_049941-T1	IPR002885
HAX54_049941-T1	IPR033443
HAX54_049942-T1	IPR001578
HAX54_049953-T1	IPR000197
HAX54_049953-T1	IPR000210
HAX54_049954-T1	IPR015425
HAX54_049956-T1	IPR000719
HAX54_049959-T1	IPR001680
HAX54_049959-T1	IPR017986
HAX54_049970-T1	IPR001810
HAX54_049975-T1	IPR002100
HAX54_049980-T1	IPR000719
HAX54_049981-T1	IPR000008
HAX54_049981-T1	IPR004182
HAX54_049981-T1	IPR031968
HAX54_049984-T1	IPR009880
HAX54_049984-T1	IPR015202
HAX54_049989-T1	IPR003386
HAX54_049990-T1	IPR000595
HAX54_049990-T1	IPR000719
HAX54_049990-T1	IPR001245
HAX54_049990-T1	IPR001611
HAX54_049994-T1	IPR000504
HAX54_049995-T1	IPR001005
HAX54_049997-T1	IPR008030
HAX54_050000-T1	IPR003480
HAX54_050001-T1	IPR008030
HAX54_050002-T1	IPR001764
HAX54_050003-T1	IPR001764
HAX54_050003-T1	IPR002772
HAX54_050005-T1	IPR001789
HAX54_050010-T1	IPR007657
HAX54_050013-T1	IPR002119
HAX54_050013-T1	IPR007125
HAX54_050013-T1	IPR032454
HAX54_050014-T1	IPR000535
HAX54_050014-T1	IPR002110
HAX54_050014-T1	IPR020683
HAX54_050015-T1	IPR002110
HAX54_050015-T1	IPR020683
HAX54_050016-T1	IPR003439
HAX54_050017-T1	IPR017956
HAX54_050026-T1	IPR000796
HAX54_050026-T1	IPR004839
HAX54_050035-T1	IPR003164
HAX54_050035-T1	IPR008152
HAX54_050040-T1	IPR014030
HAX54_050041-T1	IPR002885
HAX54_050042-T1	IPR009457
HAX54_050044-T1	IPR026057
HAX54_050045-T1	IPR000668
HAX54_050045-T1	IPR013201
HAX54_050046-T1	IPR000668
HAX54_050046-T1	IPR013201
HAX54_050047-T1	IPR000668
HAX54_050047-T1	IPR013201
HAX54_050048-T1	IPR000812
HAX54_050049-T1	IPR007493
HAX54_050050-T1	IPR006121
HAX54_050052-T1	IPR006121
HAX54_050053-T1	IPR008637
HAX54_050055-T1	IPR016140
HAX54_050063-T1	IPR000757
HAX54_050063-T1	IPR010713
HAX54_050077-T1	IPR001680
HAX54_050077-T1	IPR017986
HAX54_050082-T1	IPR032752
HAX54_050083-T1	IPR001810
HAX54_050083-T1	IPR017451
HAX54_050084-T1	IPR001841
HAX54_050085-T1	IPR016040
HAX54_050086-T1	IPR015671
HAX54_050087-T1	IPR002318
HAX54_050087-T1	IPR003156
HAX54_050087-T1	IPR012947
HAX54_050087-T1	IPR018164
HAX54_050087-T1	IPR018165
HAX54_050088-T1	IPR003890
HAX54_050088-T1	IPR003891
HAX54_050089-T1	IPR000010
HAX54_050092-T1	IPR000008
HAX54_050093-T1	IPR002683
HAX54_050095-T1	IPR000626
HAX54_050095-T1	IPR017930
HAX54_050096-T1	IPR005175
HAX54_050102-T1	IPR002109
HAX54_050102-T1	IPR011905
HAX54_050102-T1	IPR014025
HAX54_050103-T1	IPR002109
HAX54_050103-T1	IPR011905
HAX54_050104-T1	IPR013094
HAX54_050107-T1	IPR004827
HAX54_050109-T1	IPR006910
HAX54_050110-T1	IPR001611
HAX54_050110-T1	IPR001810
HAX54_050116-T1	IPR000719
HAX54_050116-T1	IPR001245
HAX54_050116-T1	IPR021720
HAX54_050117-T1	IPR001611
HAX54_050119-T1	IPR000719
HAX54_050119-T1	IPR001245
HAX54_050123-T1	IPR007493
HAX54_050126-T1	IPR008331
HAX54_050126-T1	IPR009040
HAX54_050128-T1	IPR014720
HAX54_050132-T1	IPR010844
HAX54_050133-T1	IPR000630
HAX54_050134-T1	IPR005024
HAX54_050135-T1	IPR029004
HAX54_050136-T1	IPR006460
HAX54_050137-T1	IPR019258
HAX54_050138-T1	IPR004182
HAX54_050139-T1	IPR001356
HAX54_050139-T1	IPR006455
HAX54_050139-T1	IPR006456
HAX54_050141-T1	IPR000023
HAX54_050141-T1	IPR022953
HAX54_050150-T1	IPR011598
HAX54_050151-T1	IPR007482
HAX54_050152-T1	IPR011684
HAX54_050155-T1	IPR007741
HAX54_050157-T1	IPR013210
