HAX54_000001-T1	PF09405
HAX54_054494-T1	PF01397
HAX54_054495-T1	PF03936
HAX54_054497-T1	PF01397
HAX54_054497-T1	PF03936
HAX54_054498-T1	PF00295
HAX54_054499-T1	PF01545
HAX54_054500-T1	PF00201
HAX54_054503-T1	PF01985
HAX54_054507-T1	PF01535
HAX54_054507-T1	PF13041
HAX54_054511-T1	PF00641
HAX54_054512-T1	PF02519
HAX54_054517-T1	PF00447
HAX54_054518-T1	PF00232
HAX54_054526-T1	PF08282
HAX54_054531-T1	PF00043
HAX54_054531-T1	PF02798
HAX54_054532-T1	PF00043
HAX54_054532-T1	PF02798
HAX54_054533-T1	PF13417
HAX54_054533-T1	PF14497
HAX54_054534-T1	PF02798
HAX54_054535-T1	PF00043
HAX54_054535-T1	PF02798
HAX54_054539-T1	PF00069
HAX54_054545-T1	PF10250
HAX54_054546-T1	PF07765
HAX54_054547-T1	PF00847
HAX54_054548-T1	PF11250
HAX54_054552-T1	PF02519
HAX54_054561-T1	PF01200
HAX54_054562-T1	PF00847
HAX54_054564-T1	PF01652
HAX54_054566-T1	PF01583
HAX54_054568-T1	PF00069
HAX54_054571-T1	PF03767
HAX54_054573-T1	PF03767
HAX54_054574-T1	PF03767
HAX54_054576-T1	PF03767
HAX54_054577-T1	PF00612
HAX54_054577-T1	PF13178
HAX54_054578-T1	PF00349
HAX54_054578-T1	PF03727
HAX54_054579-T1	PF01909
HAX54_054579-T1	PF04926
HAX54_054579-T1	PF04928
HAX54_054580-T1	PF05553
HAX54_054583-T1	PF01602
HAX54_054583-T1	PF08752
HAX54_054583-T1	PF16381
HAX54_054600-T1	PF08392
HAX54_054601-T1	PF08392
HAX54_054601-T1	PF08541
HAX54_054604-T1	PF00005
HAX54_054613-T1	PF10607
HAX54_054616-T1	PF02291
HAX54_054617-T1	PF01042
HAX54_054618-T1	PF01902
HAX54_054619-T1	PF13499
HAX54_054619-T1	PF17958
HAX54_054620-T1	PF12854
HAX54_054620-T1	PF13041
HAX54_054620-T1	PF13812
HAX54_054621-T1	PF01535
HAX54_054621-T1	PF13041
HAX54_054622-T1	PF00076
HAX54_054623-T1	PF00076
HAX54_054624-T1	PF02373
HAX54_054625-T1	PF05964
HAX54_054625-T1	PF05965
HAX54_054628-T1	PF01212
HAX54_054629-T1	PF11831
HAX54_054629-T1	PF13921
HAX54_054630-T1	PF11833
HAX54_054632-T1	PF00067
HAX54_054633-T1	PF01501
HAX54_054634-T1	PF00069
HAX54_054640-T1	PF00249
HAX54_054642-T1	PF05498
HAX54_054646-T1	PF00847
HAX54_054653-T1	PF10345
HAX54_054655-T1	PF04061
HAX54_054656-T1	PF02701
HAX54_054660-T1	PF00076
HAX54_054660-T1	PF12353
HAX54_054664-T1	PF02686
HAX54_054667-T1	PF00076
HAX54_054669-T1	PF00170
HAX54_054671-T1	PF14226
HAX54_054674-T1	PF05695
HAX54_054675-T1	PF02492
HAX54_054675-T1	PF07683
HAX54_054676-T1	PF00675
HAX54_054676-T1	PF05193
HAX54_054685-T1	PF00190
HAX54_054688-T1	PF00781
HAX54_054696-T1	PF01565
HAX54_054697-T1	PF01565
HAX54_054697-T1	PF02913
HAX54_054698-T1	PF00141
HAX54_054700-T1	PF00257
HAX54_054703-T1	PF00170
HAX54_054704-T1	PF00085
HAX54_054705-T1	PF00067
HAX54_054708-T1	PF00069
HAX54_054708-T1	PF08263
HAX54_054708-T1	PF13855
HAX54_054711-T1	PF02493
HAX54_054713-T1	PF00009
HAX54_054713-T1	PF03144
HAX54_054713-T1	PF09173
HAX54_054714-T1	PF06741
HAX54_054716-T1	PF00226
HAX54_054716-T1	PF01556
HAX54_054717-T1	PF04770
HAX54_054718-T1	PF04770
HAX54_054719-T1	PF04770
HAX54_054720-T1	PF04770
HAX54_054721-T1	PF01248
HAX54_054722-T1	PF00069
HAX54_054726-T1	PF00249
HAX54_054734-T1	PF06200
HAX54_054734-T1	PF09425
HAX54_054737-T1	PF11926
HAX54_054738-T1	PF00226
HAX54_054740-T1	PF06813
HAX54_054741-T1	PF04185
HAX54_054743-T1	PF00571
HAX54_054746-T1	PF00197
HAX54_054747-T1	PF11820
HAX54_054749-T1	PF12937
HAX54_054750-T1	PF02298
HAX54_054751-T1	PF12937
HAX54_054753-T1	PF07714
HAX54_054756-T1	PF01805
HAX54_054757-T1	PF02362
HAX54_054759-T1	PF03171
HAX54_054759-T1	PF14226
HAX54_054760-T1	PF03171
HAX54_054760-T1	PF14226
HAX54_054761-T1	PF14226
HAX54_054762-T1	PF14226
HAX54_054763-T1	PF03171
HAX54_054763-T1	PF14226
HAX54_054765-T1	PF03171
HAX54_054765-T1	PF14226
HAX54_054766-T1	PF00085
HAX54_054770-T1	PF12023
HAX54_054771-T1	PF02466
HAX54_054772-T1	PF00931
HAX54_054774-T1	PF02045
HAX54_054775-T1	PF00046
HAX54_054776-T1	PF01852
HAX54_054777-T1	PF00817
HAX54_054777-T1	PF11799
HAX54_054794-T1	PF00005
HAX54_054795-T1	PF01008
HAX54_054798-T1	PF00069
HAX54_054798-T1	PF00560
HAX54_054798-T1	PF08263
HAX54_054798-T1	PF13516
HAX54_054798-T1	PF13855
HAX54_054799-T1	PF00940
HAX54_054799-T1	PF14700
HAX54_054800-T1	PF00940
HAX54_054801-T1	PF03224
HAX54_054801-T1	PF11698
HAX54_054802-T1	PF00320
HAX54_054806-T1	PF00560
HAX54_054806-T1	PF13855
HAX54_054817-T1	PF14009
HAX54_054818-T1	PF02458
HAX54_054820-T1	PF00230
HAX54_054822-T1	PF01546
HAX54_054822-T1	PF07687
HAX54_054823-T1	PF01546
HAX54_054824-T1	PF02701
HAX54_054825-T1	PF13499
HAX54_054827-T1	PF00013
HAX54_054828-T1	PF01535
HAX54_054828-T1	PF13041
HAX54_054831-T1	PF00168
HAX54_054833-T1	PF00141
HAX54_054838-T1	PF00892
HAX54_054842-T1	PF00892
HAX54_054845-T1	PF03171
HAX54_054845-T1	PF14226
HAX54_054846-T1	PF02458
HAX54_054847-T1	PF03634
HAX54_054848-T1	PF02338
HAX54_054860-T1	PF04802
HAX54_054864-T1	PF02325
HAX54_054865-T1	PF12854
HAX54_054865-T1	PF13041
HAX54_054866-T1	PF02620
HAX54_054867-T1	PF06485
HAX54_054868-T1	PF06485
HAX54_054870-T1	PF13839
HAX54_054870-T1	PF14416
HAX54_054872-T1	PF06880
HAX54_054873-T1	PF13632
HAX54_054874-T1	PF01619
HAX54_054875-T1	PF01619
HAX54_054876-T1	PF01619
HAX54_054880-T1	PF01535
HAX54_054880-T1	PF12854
HAX54_054881-T1	PF00069
HAX54_054881-T1	PF08263
HAX54_054881-T1	PF13855
HAX54_054883-T1	PF00643
HAX54_054883-T1	PF06203
HAX54_054884-T1	PF00643
HAX54_054884-T1	PF06203
HAX54_054885-T1	PF00643
HAX54_054885-T1	PF06203
HAX54_054887-T1	PF03195
HAX54_054888-T1	PF00928
HAX54_054888-T1	PF01217
HAX54_054889-T1	PF04864
HAX54_054890-T1	PF13347
HAX54_054892-T1	PF13347
HAX54_054894-T1	PF01813
HAX54_054895-T1	PF01813
HAX54_054896-T1	PF00722
HAX54_054896-T1	PF06955
HAX54_054898-T1	PF03101
HAX54_054899-T1	PF00957
HAX54_054899-T1	PF13774
HAX54_054911-T1	PF02309
HAX54_054912-T1	PF01535
HAX54_054912-T1	PF13041
HAX54_054913-T1	PF01535
HAX54_054913-T1	PF13041
HAX54_054914-T1	PF01532
HAX54_054915-T1	PF01532
HAX54_054917-T1	PF14381
HAX54_054918-T1	PF07714
HAX54_054920-T1	PF00560
HAX54_054920-T1	PF13855
HAX54_054921-T1	PF01239
HAX54_054922-T1	PF00035
HAX54_054924-T1	PF00632
HAX54_054926-T1	PF01535
HAX54_054926-T1	PF13041
HAX54_054928-T1	PF00493
HAX54_054929-T1	PF00493
HAX54_054940-T1	PF07995
HAX54_054941-T1	PF13561
HAX54_054943-T1	PF00854
HAX54_054944-T1	PF00854
HAX54_054946-T1	PF00854
HAX54_054952-T1	PF10705
HAX54_054954-T1	PF00006
HAX54_054954-T1	PF02874
HAX54_054965-T1	PF07859
HAX54_054966-T1	PF00067
HAX54_054967-T1	PF01650
HAX54_054969-T1	PF00234
HAX54_054971-T1	PF00046
HAX54_054971-T1	PF02183
HAX54_054972-T1	PF00847
HAX54_054983-T1	PF00168
HAX54_054986-T1	PF03936
HAX54_054990-T1	PF00069
HAX54_054990-T1	PF00560
HAX54_054990-T1	PF08263
HAX54_054999-T1	PF00400
HAX54_055005-T1	PF00067
HAX54_055006-T1	PF01095
HAX54_055006-T1	PF04043
HAX54_055007-T1	PF01946
HAX54_055008-T1	PF01253
HAX54_055010-T1	PF00005
HAX54_055010-T1	PF00664
HAX54_055011-T1	PF01535
HAX54_055011-T1	PF17177
HAX54_055014-T1	PF00400
HAX54_055017-T1	PF00400
HAX54_055018-T1	PF12624
HAX54_055019-T1	PF01798
HAX54_055019-T1	PF09785
HAX54_055020-T1	PF12490
HAX54_055021-T1	PF01501
HAX54_055023-T1	PF00010
HAX54_055024-T1	PF00225
HAX54_055026-T1	PF00011
HAX54_055027-T1	PF02181
HAX54_055031-T1	PF00646
HAX54_055033-T1	PF00847
HAX54_055034-T1	PF00847
HAX54_055036-T1	PF10520
HAX54_055040-T1	PF00067
HAX54_055041-T1	PF03942
HAX54_055042-T1	PF01985
HAX54_055043-T1	PF00149
HAX54_055043-T1	PF14008
HAX54_055043-T1	PF16656
HAX54_055044-T1	PF00076
HAX54_055045-T1	PF00270
HAX54_055045-T1	PF00271
HAX54_055046-T1	PF00498
HAX54_055046-T1	PF06087
HAX54_055047-T1	PF01553
HAX54_055051-T1	PF01709
HAX54_055052-T1	PF03055
HAX54_055056-T1	PF00847
HAX54_055057-T1	PF00160
HAX54_055060-T1	PF00575
HAX54_055060-T1	PF00889
HAX54_055064-T1	PF00168
HAX54_055065-T1	PF00134
HAX54_055065-T1	PF02984
HAX54_055070-T1	PF06830
HAX54_055071-T1	PF04199
HAX54_055072-T1	PF04199
HAX54_055075-T1	PF00249
HAX54_055076-T1	PF02545
HAX54_055078-T1	PF00410
HAX54_055080-T1	PF16213
HAX54_055090-T1	PF07714
HAX54_055091-T1	PF07714
HAX54_055091-T1	PF08263
HAX54_055092-T1	PF11891
HAX54_055095-T1	PF13839
HAX54_055095-T1	PF14416
HAX54_055096-T1	PF00076
HAX54_055097-T1	PF08030
HAX54_055098-T1	PF01794
HAX54_055099-T1	PF01370
HAX54_055100-T1	PF00800
HAX54_055101-T1	PF01496
HAX54_055104-T1	PF00400
HAX54_055105-T1	PF12796
HAX54_055105-T1	PF13962
HAX54_055110-T1	PF00107
HAX54_055110-T1	PF08240
HAX54_055117-T1	PF03031
HAX54_055120-T1	PF07714
HAX54_055121-T1	PF03741
HAX54_055124-T1	PF00188
HAX54_055125-T1	PF03649
HAX54_055132-T1	PF03514
HAX54_055133-T1	PF03106
HAX54_055135-T1	PF12894
HAX54_055137-T1	PF00293
HAX54_055138-T1	PF01504
HAX54_055138-T1	PF02493
HAX54_055139-T1	PF10373
HAX54_055139-T1	PF10374
HAX54_055140-T1	PF00085
HAX54_055142-T1	PF00076
HAX54_055142-T1	PF11835
HAX54_055142-T1	PF13893
HAX54_055143-T1	PF00152
HAX54_055143-T1	PF01336
HAX54_055146-T1	PF01734
HAX54_055148-T1	PF00704
HAX54_055149-T1	PF00704
HAX54_055150-T1	PF10184
HAX54_055151-T1	PF01535
HAX54_055151-T1	PF13041
HAX54_055153-T1	PF12070
HAX54_055154-T1	PF00125
HAX54_055155-T1	PF01535
HAX54_055155-T1	PF13041
HAX54_055158-T1	PF00319
HAX54_055161-T1	PF03760
HAX54_055163-T1	PF09349
HAX54_055164-T1	PF16113
HAX54_055165-T1	PF16113
HAX54_055166-T1	PF16113
HAX54_055167-T1	PF00111
HAX54_055167-T1	PF00941
HAX54_055167-T1	PF01315
HAX54_055167-T1	PF01799
HAX54_055167-T1	PF02738
HAX54_055167-T1	PF03450
HAX54_055168-T1	PF00111
HAX54_055168-T1	PF00941
HAX54_055168-T1	PF01315
HAX54_055168-T1	PF01799
HAX54_055168-T1	PF02738
HAX54_055168-T1	PF03450
HAX54_055169-T1	PF00111
HAX54_055169-T1	PF00941
HAX54_055169-T1	PF01799
HAX54_055170-T1	PF02738
HAX54_055172-T1	PF00111
HAX54_055172-T1	PF01799
HAX54_055173-T1	PF00941
HAX54_055173-T1	PF01315
HAX54_055173-T1	PF03450
HAX54_055174-T1	PF00941
HAX54_055174-T1	PF01315
HAX54_055174-T1	PF01799
HAX54_055174-T1	PF02738
HAX54_055174-T1	PF03450
HAX54_055175-T1	PF00941
HAX54_055175-T1	PF01315
HAX54_055175-T1	PF01799
HAX54_055175-T1	PF02738
HAX54_055175-T1	PF03450
HAX54_055184-T1	PF13639
HAX54_055185-T1	PF00155
HAX54_055187-T1	PF00155
HAX54_055188-T1	PF00125
HAX54_055188-T1	PF16211
HAX54_055189-T1	PF01535
HAX54_055189-T1	PF13041
HAX54_055191-T1	PF01803
HAX54_055196-T1	PF07651
HAX54_055198-T1	PF01535
HAX54_055198-T1	PF13041
HAX54_055199-T1	PF04603
HAX54_055204-T1	PF01842
HAX54_055205-T1	PF01728
HAX54_055208-T1	PF05903
HAX54_055209-T1	PF05910
HAX54_055218-T1	PF06507
HAX54_055223-T1	PF01852
HAX54_055225-T1	PF13419
HAX54_055228-T1	PF00097
HAX54_055228-T1	PF05495
HAX54_055228-T1	PF14599
HAX54_055230-T1	PF01411
HAX54_055230-T1	PF02272
HAX54_055230-T1	PF07973
HAX54_055231-T1	PF01357
HAX54_055231-T1	PF03330
HAX54_055232-T1	PF00076
HAX54_055233-T1	PF13041
HAX54_055235-T1	PF04782
HAX54_055236-T1	PF05368
HAX54_055237-T1	PF10250
HAX54_055241-T1	PF01554
HAX54_055242-T1	PF00743
HAX54_055243-T1	PF00743
HAX54_055244-T1	PF00743
HAX54_055245-T1	PF00180
HAX54_055246-T1	PF00995
HAX54_055248-T1	PF00300
HAX54_055253-T1	PF00564
HAX54_055253-T1	PF02042
HAX54_055254-T1	PF01535
HAX54_055254-T1	PF13041
HAX54_055255-T1	PF01501
HAX54_055256-T1	PF07714
HAX54_055257-T1	PF02068
HAX54_055258-T1	PF03071
HAX54_055259-T1	PF00060
HAX54_055259-T1	PF00497
HAX54_055259-T1	PF01094
HAX54_055260-T1	PF00083
HAX54_055261-T1	PF00069
HAX54_055261-T1	PF13499
HAX54_055263-T1	PF01937
HAX54_055265-T1	PF04129
HAX54_055273-T1	PF01106
HAX54_055276-T1	PF16282
HAX54_055279-T1	PF03171
HAX54_055281-T1	PF01095
HAX54_055286-T1	PF01501
HAX54_055293-T1	PF05462
HAX54_055295-T1	PF04145
HAX54_055297-T1	PF12899
HAX54_055298-T1	PF12899
HAX54_055299-T1	PF03171
HAX54_055300-T1	PF00270
HAX54_055300-T1	PF00271
HAX54_055300-T1	PF13234
HAX54_055305-T1	PF03208
HAX54_055307-T1	PF04571
HAX54_055307-T1	PF08235
HAX54_055307-T1	PF16876
HAX54_055309-T1	PF14432
HAX54_055310-T1	PF13962
HAX54_055314-T1	PF16363
HAX54_055315-T1	PF00069
HAX54_055318-T1	PF00069
HAX54_055320-T1	PF13639
HAX54_055321-T1	PF13639
HAX54_055324-T1	PF00069
HAX54_055324-T1	PF00139
HAX54_055325-T1	PF09783
HAX54_055326-T1	PF00314
HAX54_055330-T1	PF11955
HAX54_055334-T1	PF06741
HAX54_055338-T1	PF00255
HAX54_055339-T1	PF00282
HAX54_055341-T1	PF00282
HAX54_055346-T1	PF00265
HAX54_055347-T1	PF13041
HAX54_055348-T1	PF00265
HAX54_055349-T1	PF00806
HAX54_055351-T1	PF03514
HAX54_055354-T1	PF13912
HAX54_055359-T1	PF02373
HAX54_055366-T1	PF00234
HAX54_055370-T1	PF00168
HAX54_055373-T1	PF08568
HAX54_055383-T1	PF13839
HAX54_055384-T1	PF00016
HAX54_055385-T1	PF02788
HAX54_055387-T1	PF00006
HAX54_055391-T1	PF00181
HAX54_055393-T1	PF00124
HAX54_055397-T1	PF00006
HAX54_055397-T1	PF00306
HAX54_055398-T1	PF00006
HAX54_055400-T1	PF04410
HAX54_055401-T1	PF01342
HAX54_055402-T1	PF02144
HAX54_055414-T1	PF03703
HAX54_055415-T1	PF08449
HAX54_055416-T1	PF08449
HAX54_055420-T1	PF00199
HAX54_055421-T1	PF06628
HAX54_055422-T1	PF02383
HAX54_055424-T1	PF03018
HAX54_055425-T1	PF01255
HAX54_055426-T1	PF01255
HAX54_055430-T1	PF04724
HAX54_055431-T1	PF02309
HAX54_055432-T1	PF00642
HAX54_055432-T1	PF12796
HAX54_055434-T1	PF03171
HAX54_055434-T1	PF14226
HAX54_055435-T1	PF00628
HAX54_055435-T1	PF05641
HAX54_055435-T1	PF16135
HAX54_055437-T1	PF13839
HAX54_055437-T1	PF14416
HAX54_055438-T1	PF00481
HAX54_055439-T1	PF00557
HAX54_055440-T1	PF00270
HAX54_055440-T1	PF00271
HAX54_055440-T1	PF02889
HAX54_055440-T1	PF18149
HAX54_055441-T1	PF00638
HAX54_055442-T1	PF00300
HAX54_055442-T1	PF00686
HAX54_055442-T1	PF01591
HAX54_055443-T1	PF08209
HAX54_055444-T1	PF00170
HAX54_055445-T1	PF13639
HAX54_055446-T1	PF00197
HAX54_055447-T1	PF00182
HAX54_055449-T1	PF00171
HAX54_055450-T1	PF01556
HAX54_055454-T1	PF00412
HAX54_055454-T1	PF12315
HAX54_055455-T1	PF00071
HAX54_055463-T1	PF07714
HAX54_055463-T1	PF12796
HAX54_055465-T1	PF03004
HAX54_055472-T1	PF01728
HAX54_055472-T1	PF07780
HAX54_055472-T1	PF11861
HAX54_055473-T1	PF00004
HAX54_055473-T1	PF05362
HAX54_055474-T1	PF02190
HAX54_055481-T1	PF00067
HAX54_055482-T1	PF07798
HAX54_055485-T1	PF05277
HAX54_055486-T1	PF02201
HAX54_055486-T1	PF02213
HAX54_055486-T1	PF03126
HAX54_055487-T1	PF03676
HAX54_055488-T1	PF01095
HAX54_055490-T1	PF00274
HAX54_055493-T1	PF03109
HAX54_055494-T1	PF00225
HAX54_055498-T1	PF11995
HAX54_055500-T1	PF00560
HAX54_055500-T1	PF13516
HAX54_055504-T1	PF02365
HAX54_055507-T1	PF10197
HAX54_055507-T1	PF12542
HAX54_055508-T1	PF00538
HAX54_055509-T1	PF06217
HAX54_055510-T1	PF06217
HAX54_055513-T1	PF16363
HAX54_055514-T1	PF00642
HAX54_055516-T1	PF12428
HAX54_055516-T1	PF12906
HAX54_055517-T1	PF00488
HAX54_055517-T1	PF01624
HAX54_055517-T1	PF05188
HAX54_055517-T1	PF05190
HAX54_055517-T1	PF05192
HAX54_055519-T1	PF00400
HAX54_055520-T1	PF00493
HAX54_055520-T1	PF14551
HAX54_055520-T1	PF17207
HAX54_055520-T1	PF17855
HAX54_055521-T1	PF08700
HAX54_055523-T1	PF00249
HAX54_055524-T1	PF03587
HAX54_055526-T1	PF00581
HAX54_055526-T1	PF12368
HAX54_055526-T1	PF17773
HAX54_055535-T1	PF00226
HAX54_055538-T1	PF00201
HAX54_055539-T1	PF00010
HAX54_055545-T1	PF00854
HAX54_055546-T1	PF00076
HAX54_055547-T1	PF00106
HAX54_055549-T1	PF02519
HAX54_055551-T1	PF00487
HAX54_055552-T1	PF01627
HAX54_055553-T1	PF04525
HAX54_055554-T1	PF02298
HAX54_055555-T1	PF02298
HAX54_055556-T1	PF02298
HAX54_055557-T1	PF01429
HAX54_055560-T1	PF00004
HAX54_055560-T1	PF16450
HAX54_055560-T1	PF17862
HAX54_055567-T1	PF00205
HAX54_055567-T1	PF02775
HAX54_055567-T1	PF02776
HAX54_055568-T1	PF00505
HAX54_055572-T1	PF00447
HAX54_055577-T1	PF00635
HAX54_055580-T1	PF00171
HAX54_055581-T1	PF12874
HAX54_055582-T1	PF02365
HAX54_055584-T1	PF03109
HAX54_055587-T1	PF00022
HAX54_055588-T1	PF07837
HAX54_055592-T1	PF04484
HAX54_055594-T1	PF00067
HAX54_055595-T1	PF00067
HAX54_055596-T1	PF00067
HAX54_055597-T1	PF00931
HAX54_055598-T1	PF00931
HAX54_055601-T1	PF00931
HAX54_055603-T1	PF00931
HAX54_055604-T1	PF00931
HAX54_055605-T1	PF00332
HAX54_055605-T1	PF07983
HAX54_055606-T1	PF12023
HAX54_055606-T1	PF13855
HAX54_055607-T1	PF00069
HAX54_055607-T1	PF00560
HAX54_055607-T1	PF08263
HAX54_055607-T1	PF13855
HAX54_055608-T1	PF00560
HAX54_055608-T1	PF08263
HAX54_055608-T1	PF12799
HAX54_055608-T1	PF13855
HAX54_055610-T1	PF00069
HAX54_055610-T1	PF00560
HAX54_055610-T1	PF08263
HAX54_055610-T1	PF13855
HAX54_055613-T1	PF00069
HAX54_055615-T1	PF01529
HAX54_055616-T1	PF01399
HAX54_055616-T1	PF18098
HAX54_055617-T1	PF00847
HAX54_055618-T1	PF04724
HAX54_055619-T1	PF02365
HAX54_055621-T1	PF05148
HAX54_055622-T1	PF01535
HAX54_055622-T1	PF13041
HAX54_055623-T1	PF00069
HAX54_055625-T1	PF00076
HAX54_055626-T1	PF04564
HAX54_055627-T1	PF00072
HAX54_055627-T1	PF00512
HAX54_055627-T1	PF02518
HAX54_055627-T1	PF03924
HAX54_055628-T1	PF02365
HAX54_055631-T1	PF13872
HAX54_055632-T1	PF02458
HAX54_055633-T1	PF00069
HAX54_055636-T1	PF02450
HAX54_055637-T1	PF01370
HAX54_055639-T1	PF01602
HAX54_055647-T1	PF13632
HAX54_055654-T1	PF06404
HAX54_055655-T1	PF00800
HAX54_055657-T1	PF00300
HAX54_055658-T1	PF00300
HAX54_055659-T1	PF05910
HAX54_055660-T1	PF02238
HAX54_055661-T1	PF00069
HAX54_055662-T1	PF08610
HAX54_055663-T1	PF07899
HAX54_055664-T1	PF00428
HAX54_055665-T1	PF00464
HAX54_055668-T1	PF00501
HAX54_055668-T1	PF13193
HAX54_055676-T1	PF00085
HAX54_055678-T1	PF06026
HAX54_055679-T1	PF03381
HAX54_055693-T1	PF00450
HAX54_055694-T1	PF08268
HAX54_055694-T1	PF12937
HAX54_055696-T1	PF04928
HAX54_055697-T1	PF04043
HAX54_055698-T1	PF04043
HAX54_055699-T1	PF03514
HAX54_055700-T1	PF00179
HAX54_055701-T1	PF01095
HAX54_055703-T1	PF00989
HAX54_055703-T1	PF07714
HAX54_055704-T1	PF00225
HAX54_055709-T1	PF00226
HAX54_055709-T1	PF09320
HAX54_055711-T1	PF16363
HAX54_055712-T1	PF00009
HAX54_055712-T1	PF03144
HAX54_055712-T1	PF09173
HAX54_055713-T1	PF03242
HAX54_055715-T1	PF00078
HAX54_055715-T1	PF01348
HAX54_055716-T1	PF00378
HAX54_055716-T1	PF00725
HAX54_055716-T1	PF02737
HAX54_055717-T1	PF12697
HAX54_055718-T1	PF06278
HAX54_055718-T1	PF16858
HAX54_055718-T1	PF16869
HAX54_055719-T1	PF01095
HAX54_055719-T1	PF04043
HAX54_055721-T1	PF00407
HAX54_055722-T1	PF00407
HAX54_055723-T1	PF05605
HAX54_055723-T1	PF14571
HAX54_055726-T1	PF13193
HAX54_055727-T1	PF03859
HAX54_055728-T1	PF00612
HAX54_055729-T1	PF01779
HAX54_055730-T1	PF04802
HAX54_055731-T1	PF08263
HAX54_055732-T1	PF00179
HAX54_055733-T1	PF03140
HAX54_055734-T1	PF00171
HAX54_055735-T1	PF05182
HAX54_055737-T1	PF12617
HAX54_055744-T1	PF01040
HAX54_055748-T1	PF07647
HAX54_055749-T1	PF00557
HAX54_055749-T1	PF08512
HAX54_055749-T1	PF08644
HAX54_055749-T1	PF14826
HAX54_055750-T1	PF10193
HAX54_055751-T1	PF03109
HAX54_055752-T1	PF00027
HAX54_055752-T1	PF00520
HAX54_055753-T1	PF00063
HAX54_055753-T1	PF00612
HAX54_055755-T1	PF02362
HAX54_055757-T1	PF01412
HAX54_055759-T1	PF07714
HAX54_055759-T1	PF12819
HAX54_055760-T1	PF02365
HAX54_055761-T1	PF00400
HAX54_055762-T1	PF00400
HAX54_055763-T1	PF00106
HAX54_055766-T1	PF13855
HAX54_055767-T1	PF07762
HAX54_055768-T1	PF13923
HAX54_055769-T1	PF00085
HAX54_055770-T1	PF02348
HAX54_055771-T1	PF01909
HAX54_055771-T1	PF03828
HAX54_055774-T1	PF00004
HAX54_055781-T1	PF01535
HAX54_055781-T1	PF13041
HAX54_055781-T1	PF13812
HAX54_055781-T1	PF17177
HAX54_055784-T1	PF00238
HAX54_055789-T1	PF00588
HAX54_055790-T1	PF10408
HAX54_055791-T1	PF10408
HAX54_055795-T1	PF13445
HAX54_055799-T1	PF01529
HAX54_055805-T1	PF00067
HAX54_055812-T1	PF05056
HAX54_055813-T1	PF05056
HAX54_055814-T1	PF03372
HAX54_055818-T1	PF01566
HAX54_055821-T1	PF00583
HAX54_055822-T1	PF00027
HAX54_055822-T1	PF00520
HAX54_055823-T1	PF01535
HAX54_055823-T1	PF12854
HAX54_055823-T1	PF13041
HAX54_055823-T1	PF14432
HAX54_055824-T1	PF00787
HAX54_055825-T1	PF00448
HAX54_055825-T1	PF02881
HAX54_055825-T1	PF02978
HAX54_055827-T1	PF00226
HAX54_055827-T1	PF00684
HAX54_055827-T1	PF01556
HAX54_055829-T1	PF02845
HAX54_055830-T1	PF00069
HAX54_055831-T1	PF01697
HAX54_055840-T1	PF00400
HAX54_055842-T1	PF00076
HAX54_055852-T1	PF07714
HAX54_055854-T1	PF00124
HAX54_055863-T1	PF00067
HAX54_055864-T1	PF00067
HAX54_055868-T1	PF00067
HAX54_055873-T1	PF03634
HAX54_055881-T1	PF00643
HAX54_055884-T1	PF00759
HAX54_055885-T1	PF00221
HAX54_055886-T1	PF00759
HAX54_055887-T1	PF13880
HAX54_055888-T1	PF13878
HAX54_055891-T1	PF14604
HAX54_055893-T1	PF00494
HAX54_055894-T1	PF00494
HAX54_055895-T1	PF01554
HAX54_055896-T1	PF01985
HAX54_055898-T1	PF04059
HAX54_055899-T1	PF00743
HAX54_055900-T1	PF00225
HAX54_055900-T1	PF13920
HAX54_055901-T1	PF00643
HAX54_055905-T1	PF05142
HAX54_055906-T1	PF14551
HAX54_055907-T1	PF00493
HAX54_055908-T1	PF01496
HAX54_055909-T1	PF01496
HAX54_055910-T1	PF01496
HAX54_055911-T1	PF01496
HAX54_055914-T1	PF00462
HAX54_055915-T1	PF00462
HAX54_055916-T1	PF02338
HAX54_055927-T1	PF00170
HAX54_055928-T1	PF00067
HAX54_055929-T1	PF03141
HAX54_055932-T1	PF00320
HAX54_055932-T1	PF06200
HAX54_055932-T1	PF06203
HAX54_055933-T1	PF00320
HAX54_055933-T1	PF06200
HAX54_055933-T1	PF06203
HAX54_055934-T1	PF10347
HAX54_055934-T1	PF10351
HAX54_055938-T1	PF04000
HAX54_055940-T1	PF08627
HAX54_055942-T1	PF04658
HAX54_055943-T1	PF00627
HAX54_055943-T1	PF00632
HAX54_055943-T1	PF06025
HAX54_055943-T1	PF14377
HAX54_055944-T1	PF13839
HAX54_055944-T1	PF14416
HAX54_055945-T1	PF00046
HAX54_055945-T1	PF02183
HAX54_055945-T1	PF04618
HAX54_055946-T1	PF05553
HAX54_055950-T1	PF01263
HAX54_055951-T1	PF11559
HAX54_055959-T1	PF13266
HAX54_055965-T1	PF06101
HAX54_055968-T1	PF05564
HAX54_055969-T1	PF13923
HAX54_055970-T1	PF13365
HAX54_055971-T1	PF00153
HAX54_055972-T1	PF03110
HAX54_055975-T1	PF03151
HAX54_055976-T1	PF00334
HAX54_055977-T1	PF03514
HAX54_055978-T1	PF03109
HAX54_055979-T1	PF01165
HAX54_055984-T1	PF00069
