#seq_name	length	cov.	circ.	repeat	mult.	graph_path
contig_14175	13962	4	-	+	1	14175
contig_14176	993	5	-	+	1	14176
contig_14177	76016	5	-	-	1	*,-13756,14177
contig_14178	29748	3	-	-	1	*,14178,-6276
contig_14179	65949	3	-	-	1	*,14179,9070
contig_14180	36302	8	-	-	1	14180,-6526
contig_14183	22323	5	-	-	1	*,14183,13871
contig_14185	4378	5	-	+	1	14185
contig_14186	32734	4	-	-	1	*,14186,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-13855
contig_14187	9160	9	-	+	2	14187
contig_14188	3396	7	-	-	1	*,14188,*
contig_14190	4202	6	-	-	1	*,14190,*
contig_14191	58613	3	-	-	1	*,4643,14191,-8231,*
contig_14193	137239	5	-	-	1	*,14193,*
contig_14195	32931	4	-	+	1	14195,*
contig_14196	34867	4	-	-	1	*,14196,6224,-9468,13010
contig_14197	1070	4	-	+	1	14197
contig_14198	126555	7	-	-	1	*,14198,*
contig_14199	107331	3	-	-	1	-13540,-13540,-13540,-13540,-13540,-13540,1639,-13540,10936,14199,*
contig_14201	81322	5	-	-	1	*,14201,*
contig_14202	34726	3	-	-	1	*,14202
contig_14205	69704	4	-	-	1	*,14205,*
contig_14206	33822	3	-	-	1	*,14206,*
contig_14207	7995	4	-	-	1	*,14207,*
contig_14208	3383	4	-	+	1	14208
contig_14209	4015	6	-	+	1	14209
contig_14210	13831	3	-	-	1	14210,*
contig_14212	5439	15	-	+	3	*,14212,*
contig_14213	60811	5	-	-	1	*,14213,-15119,*
contig_14214	1580	4	-	+	1	14214
contig_14216	35363	4	-	-	1	*,14216,*
contig_14217	29723	6	-	-	1	14217,-14907
contig_14218	17704	3	-	-	1	*,14218
contig_14220	2654	6	-	+	1	14220
contig_14221	64826	5	-	-	1	*,-14592,14221,7019,7019,7019,7019,7019,7019,-8728,-10421,7019,11517
contig_14222	2746	9	-	+	2	14222
contig_14223	2629	4	-	+	1	14223
contig_14224	6797	14	-	+	2	14224
contig_14227	32853	4	-	-	1	*,14227,*
contig_14228	28123	5	-	-	1	14228,*
contig_14230	19819	5	-	-	1	14230,6224,-13527,-12105,-6245
contig_14231	64141	4	-	-	1	14231,-10485,13744,-11696,-12281,2864,10588,13486,-5585,13688,8234,-10485,13744,-11696
contig_14233	57447	3	-	-	1	6656,6656,6656,6656,6656,6656,6656,6656,6656,6656,6656,6656,14233,14225
contig_14234	42374	6	-	-	1	9284,14234
contig_14235	90281	4	-	-	1	14235
contig_14237	92475	6	-	-	1	-14457,14237,*
contig_14238	49291	6	-	-	1	*,14238,*
contig_14240	3977	8	-	-	1	*,14240,*
contig_14241	13498	3	-	+	1	14241
contig_14243	30175	5	-	-	1	*,-13592,14243,*
contig_14245	18749	5	-	-	1	*,14245,*
contig_14246	46086	4	-	-	1	*,14246,*
contig_14248	7707	3	-	-	1	14248
contig_14249	19088	4	-	-	1	*,14249
contig_14252	74602	3	-	-	1	*,-13756,14252,*
contig_14253	129777	6	-	-	1	*,14253,-12172
contig_14254	6511	4	-	-	1	*,14254,*
contig_14256	53231	6	-	-	1	*,14256,*
contig_14257	17098	3	-	-	1	5119,14257
contig_14259	55302	3	-	-	1	-11075,14259,-5750,6584,-8643
contig_14260	60680	6	-	-	1	*,14260,*
contig_14262	50393	9	-	+	2	14262,*
contig_14264	2082	100	-	+	17	14264
contig_14265	107028	5	-	-	1	*,14265,*
contig_14266	5524	4	-	-	1	*,14266,*
contig_14267	20576	6	-	+	1	14267
contig_14269	30945	3	-	-	1	-13181,14269
contig_14270	36939	6	-	+	1	14270
contig_14272	32250	5	-	-	1	10025,14272,*
contig_14273	4303	3	-	-	1	14273
contig_14274	38405	7	-	-	1	*,14274,5646
contig_14277	19059	4	-	-	1	-6056,-13404,14277,*
contig_14278	5401	3	-	-	1	*,14278,*
contig_14280	83581	3	-	-	1	12618,14280,*
contig_14281	1873	25	-	+	4	14281
contig_14282	43542	5	-	-	1	14282,*
contig_14283	67838	4	-	-	1	*,14283,-2000,*
contig_14285	59661	4	-	-	1	*,14285,*
contig_14286	5273	45	-	+	8	14286
contig_14289	111122	6	-	-	1	837,14289,*
contig_14291	66644	3	-	-	1	*,-12896,14291,*
contig_14292	33160	5	-	-	1	10259,14292,-12435
contig_14293	93203	4	-	-	1	14293,*
contig_14294	26592	3	-	-	1	-7494,14294,*
contig_14295	11981	3	-	-	1	*,14295,5996
contig_14296	47796	7	-	-	1	*,14296,-4278
scaffold_14297	90530	6	-	-	1	13314,-2239,-11276,-14297,??,5859,-11967,5859,-11967,644,2697
contig_14298	2986	4	-	+	1	14298
contig_14299	37558	4	-	-	1	-1947,14299
contig_14300	32299	4	-	-	1	*,14300
contig_14301	42575	5	-	-	1	-11249,14301,*
contig_14302	1181	11	-	+	2	14302
contig_14303	25653	3	-	-	1	-8438,14303
contig_14305	27006	4	-	+	1	14305
contig_14306	32987	5	-	-	1	14306,*
contig_14308	92494	4	-	-	1	8523,-6869,14308
contig_14309	33410	3	-	-	1	*,14309,*
contig_14310	1427	37	-	+	6	14310
contig_14311	37190	3	-	-	1	-8326,14311,*
contig_14313	5640	3	-	-	1	*,14313,*
contig_14314	68171	4	-	-	1	-15083,-15083,-15083,-15083,-15083,3264,-8086,-15083,14314,*
contig_14315	57188	10	-	+	2	*,14315,*
contig_14316	48811	8	-	-	1	14316,*
contig_14318	62971	4	-	-	1	14318,*
contig_14319	2799	15	-	+	3	14319
contig_14321	4511	9	-	+	2	14321
contig_14323	1662	257	-	+	43	14323
contig_14324	45546	3	-	-	1	*,14324,*
contig_14325	80998	4	-	-	1	*,14325,*
contig_14327	5248	4	-	-	1	*,14327,*
contig_14328	40109	4	-	-	1	*,14328,-12105,-6245
contig_14329	85110	3	-	-	1	-2005,14329,13743,7123,-5620
contig_14330	832	4	-	+	1	14330
contig_14332	1343	7	-	+	1	14332
contig_14335	108032	4	-	-	1	*,14335,*
contig_14336	55545	4	-	-	1	*,14336,-331,-331,-331,-331,-331,-331,-331,-331,-331
contig_14337	44886	3	-	-	1	14337,6921
contig_14338	4347	4	-	+	1	14338
contig_14339	78237	7	-	-	1	-6869,-11343,-11343,-11343,11566,-6495,-11343,-11343,-11343,-11343,-11343,-11343,-11343,-11343,-11343,-11343,-11343,14339,*
contig_14340	633	9	-	+	2	14340
contig_14342	67731	3	-	-	1	-4146,14342,14361
contig_14343	3771	4	-	-	1	*,14343,*
contig_14344	522	3	-	+	1	14344
contig_14345	30158	4	-	-	1	*,14345,-12267
contig_14346	45727	4	-	-	1	*,14346
contig_14347	4006	6	-	-	1	*,14347,*
contig_14348	47896	5	-	-	1	6835,14348,1844
contig_14350	580	4	-	+	1	14350
contig_14351	3271	10	-	+	2	*,14351,*
contig_14352	98563	4	-	-	1	*,14352,*
contig_14353	64766	4	-	-	1	*,14353,*
contig_14355	667	2307	-	+	385	14355
contig_14356	8354	3	-	+	1	14356
contig_14357	32364	3	-	-	1	*,14357
contig_14359	4081	5	-	-	1	*,14359,*
contig_14360	24446	4	-	-	1	14360,*
contig_14362	8175	5	-	-	1	*,14362,*
contig_14363	16856	4	-	-	1	*,14363,10518
contig_14366	615	4	-	+	1	14366
contig_14369	31088	4	-	-	1	4344,14369
contig_14370	29577	3	-	-	1	-13143,14370,-6656,-6656,-6656,-6656,-6656,-6656,-6656,-6656,-6824
contig_14372	718	22	-	+	4	14372
contig_14373	48896	4	-	-	1	*,14373,*
contig_14374	60162	6	-	-	1	-8551,14374
contig_14375	45015	4	-	-	1	-11922,14375
contig_14376	342812	7	-	-	1	*,14376,*
contig_14378	104299	5	-	-	1	*,14378,*
contig_14379	22204	4	-	+	1	14379
contig_14381	9311	5	-	-	1	*,14381,*
contig_14382	4324	3	-	+	1	14382
contig_14383	15854	3	-	-	1	14383
contig_14385	91335	6	-	-	1	14385,*
contig_14386	1617	3	-	+	1	14386
contig_14387	1559	5	-	+	1	14387
contig_14388	54799	6	-	-	1	-7277,14388,*
contig_14389	92350	6	-	-	1	11503,-8915,7023,7023,14389,-6245,6224,-13527
contig_14390	24583	6	-	-	1	12757,14390
contig_14391	40797	3	-	-	1	*,14391
contig_14392	151998	5	-	-	1	*,14392,*
contig_14393	137877	5	-	-	1	14393,*
contig_14395	8295	3	-	-	1	*,14395,*
contig_14396	42859	4	-	-	1	14396
contig_14398	43958	5	-	-	1	*,14398,*
contig_14400	236890	5	-	-	1	*,14400,*
contig_14401	54447	7	-	-	1	-8254,-12257,480,-12257,14401,*
contig_14402	66880	4	-	-	1	*,14402,-11857,-3532
contig_14403	3230	5	-	+	1	14403
contig_14404	25083	4	-	+	1	*,14404
contig_14405	8332	4	-	-	1	14405
contig_14407	690	3	-	+	1	14407
contig_14408	22750	3	-	-	1	*,14408,-4819
contig_14409	45897	4	-	-	1	3340,-13629,6879,13809,14409,*
contig_14410	71669	3	-	-	1	*,14410
contig_14411	42681	5	-	-	1	*,14411,-6656,-6656,-6656,-6656,-6656,-6656,10880
contig_14413	2669	3	-	-	1	*,14413,*
contig_14414	19170	3	-	-	1	14414,*
contig_14415	67887	3	-	-	1	*,14415,*
contig_14416	159602	6	-	-	1	11420,-1663,-7234,-7234,13653,13653,13653,13653,-14776,-6350,-6350,-13849,-604,6641,-13091,14416
contig_14417	33336	5	-	-	1	*,14417
contig_14418	131184	5	-	-	1	*,14418,*
contig_14419	104739	3	-	-	1	14419,*
contig_14420	30459	3	-	-	1	*,14420
contig_14421	24575	3	-	-	1	-6577,-6577,-6577,-6577,-6577,-6577,-6577,-6577,-6577,-6577,-6577,-6577,-6577,-6577,14421,*
contig_14422	43446	3	-	-	1	9617,-14113,14422,*
contig_14424	80186	4	-	-	1	-8602,14424,*
contig_14425	3064	30	-	+	5	*,14425,*
contig_14426	8538	4	-	-	1	14426,-14888
contig_14429	70628	6	-	-	1	*,14429,*
contig_14430	15143	5	-	-	1	-5641,14430,12754
contig_14431	7732	4	-	-	1	*,14431,*
contig_14432	131600	4	-	-	1	-9750,-6496,14432,*
contig_14433	22565	3	-	-	1	*,14433
contig_14434	23511	3	-	-	1	5603,14434,*
scaffold_14435	164458	4	-	-	1	7692,14435,7817,??,7974,15146,4837
contig_14436	32902	4	-	+	1	14436
contig_14437	10416	12	-	+	2	14437,*
contig_14438	20723	3	-	-	1	14438
contig_14439	6803	3	-	-	1	*,14439,*
contig_14442	525	996	-	+	166	14442
contig_14443	58949	6	-	-	1	14443,*
contig_14444	44348	3	-	-	1	*,14444,*
contig_14445	723	33	-	+	6	14445
contig_14447	7993	3	-	-	1	*,14447,*
contig_14448	38115	5	-	-	1	14448,*
contig_14449	2922	22	-	+	4	14449
contig_14450	8687	4	-	-	1	14450
contig_14451	7017	3	-	-	1	*,14451,*
contig_14452	3761	3	-	+	1	14452
contig_14454	93448	5	-	-	1	*,9182,14454
contig_14455	27909	4	-	-	1	*,14455,*
contig_14456	583	10	-	+	2	14456
contig_14460	3811	18	-	+	3	14460
contig_14461	2316	4	-	-	1	*,14461,*
contig_14462	38589	3	-	-	1	*,14462,*
contig_14464	2976	4	-	-	1	*,14464,*
contig_14465	30458	3	-	-	1	*,14465,-13615
contig_14468	69598	5	-	-	1	-12822,-12822,-12822,-12822,-12822,-12822,-12822,14468,*
contig_14469	16679	4	-	+	1	14469
contig_14470	595	33	-	+	6	14470
contig_14471	24186	11	-	+	2	14471
contig_14475	7539	4	-	+	1	14475
contig_14476	10828	9	-	+	2	14476
contig_14477	16135	4	-	+	1	14477
contig_14478	21086	4	-	-	1	*,14478
contig_14479	10044	3	-	-	1	14479
contig_14480	5357	5	-	-	1	14480
contig_14481	122010	5	-	-	1	*,14481,12442
contig_14482	8286	7	-	-	1	*,14482,*
contig_14483	6213	13	-	+	2	14483
contig_14484	5255	6	-	+	1	14484
contig_14485	77321	4	-	-	1	14485,*
contig_14486	75858	5	-	-	1	8474,14486,-12814
contig_14487	87368	4	-	-	1	*,14487,*
contig_14488	3591	5	-	+	1	14488
contig_14489	35769	5	-	-	1	14489,*
contig_14491	57624	4	-	-	1	14491,*
contig_14492	23276	3	-	+	1	14492,*
contig_14493	17080	6	-	+	1	14493,*
contig_14494	138450	5	-	-	1	*,14494,*
contig_14495	14940	5	-	+	1	*,14495
contig_14496	7357	5	-	-	1	*,14496,*
contig_14497	271560	5	-	-	1	*,14497,*
contig_14498	10753	12	-	+	2	*,14498
contig_14499	26392	3	-	+	1	14499
contig_14500	51809	5	-	-	1	14500,*
contig_14501	2522	5	-	+	1	14501
contig_14502	35116	3	-	-	1	14502,*
contig_14503	20451	4	-	-	1	14503,13883
contig_14504	2900	3	-	+	1	14504
contig_14505	4432	24	-	+	4	14505
contig_14507	2809	5	-	+	1	14507
contig_14508	3243	3	-	-	1	*,14508,*
contig_14509	9958	3	-	-	1	*,14509,*
contig_14510	58348	3	-	-	1	*,14510,*
contig_14511	38152	4	-	-	1	*,14511,*
contig_14512	44277	4	-	-	1	*,14512,*
contig_14514	6734	6	-	-	1	*,14514,*
contig_14517	17808	3	-	-	1	-6577,14517,*
contig_14518	12263	4	-	-	1	*,14518
contig_14519	66545	5	-	-	1	-7266,14519,6611,-14030,6496
contig_14521	44886	4	-	-	1	14521,*
contig_14524	44180	3	-	-	1	*,14524
contig_14525	37256	5	-	-	1	14525
contig_14526	33383	3	-	-	1	9587,14526,2644
contig_14527	53562	6	-	-	1	*,14527
contig_14529	6125	4	-	+	1	14529
contig_14530	2046	4	-	+	1	14530
contig_14531	65329	5	-	-	1	14531,*
contig_14532	14125	3	-	-	1	1974,7419,-6472,14532
contig_14533	52530	9	-	+	2	14533
contig_14534	8314	3	-	-	1	*,14534,*
contig_14535	125329	6	-	-	1	*,14535,-12600,14930,14930,14930,14930,14930,14930,14930,14930,14930
contig_14536	22529	3	-	-	1	14536,7224,13459,-11107
contig_14538	99533	4	-	-	1	*,14538,2940,*
contig_14539	17425	3	-	-	1	*,14539
contig_14540	318937	5	-	-	1	*,14540,*
contig_14541	26781	5	-	-	1	*,14541,*
contig_14542	160863	3	-	-	1	*,14542,*
contig_14543	11236	3	-	-	1	*,14543
contig_14544	10387	6	-	-	1	14544,-4350,-8839,-2802,8822,8822
contig_14548	1316	5	-	+	1	14548
contig_14550	39978	5	-	-	1	*,14550,*
scaffold_14551	122951	4	-	-	1	14551,-9042,-9042,??,-14719
contig_14552	3985	3	-	-	1	*,14552,*
contig_14553	96365	5	-	-	1	*,14553,*
contig_14555	29455	7	-	-	1	*,14555,*
contig_14556	116973	6	-	-	1	-8560,11326,14556,*
contig_14558	18232	3	-	+	1	14558,*
contig_14559	107467	3	-	-	1	14559,*
contig_14560	7546	3	-	-	1	*,14560,*
contig_14561	19390	6	-	+	1	14561
contig_14562	12555	3	-	+	1	14562,*
contig_14564	109862	5	-	-	1	*,14564,*
contig_14566	67775	6	-	-	1	*,14566,*
contig_14567	78113	4	-	-	1	14567,*
contig_14568	684	3	-	+	1	14568
contig_14569	4065	5	-	-	1	*,14569,*
contig_14570	281215	5	-	-	1	*,14570,*
contig_14571	67601	3	-	-	1	*,14571,7019,7019,7019,7019,-8728,7019,7019
contig_14572	4933	3	-	-	1	*,14572,*
contig_14573	61124	3	-	-	1	*,14573,-7508
contig_14574	116237	5	-	-	1	*,14574,951,*
contig_14578	33600	5	-	-	1	*,14578,-1879
contig_14579	6667	8	-	+	1	14579
contig_14581	57530	3	-	-	1	*,14581
contig_14583	30643	4	-	-	1	-7234,-7234,13653,13653,13653,13653,13653,-14776,-6350,-13849,-604,6641,-13091,14583,*
contig_14584	81947	4	-	-	1	*,14584
contig_14585	20038	3	-	-	1	*,14585
contig_14587	94144	4	-	-	1	*,14587,*
contig_14590	123104	7	-	-	1	*,14590,*
contig_14591	81124	5	-	-	1	*,14591,*
contig_14593	729109	6	-	-	1	*,14593,-6955,12855,*
contig_14595	34063	4	-	-	1	14595,*
contig_14596	62247	4	-	-	1	14978,14596
contig_14597	3062	7	-	+	1	14597
contig_14598	38282	6	-	-	1	14598
contig_14599	63187	4	-	-	1	-3130,-9700,-9700,4176,4176,4176,4176,14599,13540,13540
contig_14600	22018	10	-	+	2	14600
contig_14601	3057	5	-	-	1	*,14601,*
contig_14602	46878	6	-	-	1	11958,14602,*
contig_14603	11699	3	-	+	1	14603
contig_14604	5772	8	-	+	1	14604
contig_14605	3349	3	-	+	1	14605
contig_14606	46595	4	-	-	1	*,14606
contig_14607	43891	3	-	-	1	*,14607,-9881
contig_14608	17268	5	-	-	1	*,14608,-7417
contig_14609	84474	4	-	-	1	-5778,14609,*
contig_14610	26281	5	-	-	1	14610
contig_14611	107290	3	-	-	1	*,14611,*
contig_14613	22945	5	-	-	1	*,14613
contig_14616	3690	4	-	+	1	14616
contig_14617	31414	5	-	-	1	*,14617
contig_14618	19424	4	-	-	1	*,14618
contig_14619	91724	3	-	-	1	*,14619,*
contig_14620	5353	4	-	+	1	14620
contig_14621	54645	4	-	-	1	14621,*
contig_14622	43287	3	-	-	1	*,14622
contig_14623	4318	5	-	+	1	14623
contig_14624	2525	5	-	-	1	*,14624,*
contig_14625	3362	5	-	+	1	14625
contig_14626	70244	4	-	-	1	-14917,14626,*
contig_14628	79349	3	-	-	1	*,14628,*
contig_14629	19499	4	-	-	1	*,14629,-6703
contig_14630	74803	8	-	-	1	*,14630,14331
contig_14632	73874	6	-	-	1	11092,14632,-9008
contig_14635	6429	3	-	-	1	*,14635,*
contig_14637	519	3	-	+	1	14637
contig_14638	67935	7	-	-	1	*,14638,*
contig_14639	3824	7	-	+	1	14639
contig_14642	38034	5	-	-	1	*,14642,11639
contig_14643	13185	9	-	+	2	*,14643
contig_14644	927	5	-	+	1	14644
contig_14646	64817	4	-	-	1	*,14646,13213
contig_14648	6198	4	-	-	1	14648
contig_14650	20799	3	-	-	1	14650,*
contig_14651	3363	4	-	+	1	14651
contig_14652	32045	3	-	-	1	14652,-9686
contig_14653	10333	3	-	-	1	14653
contig_14654	184891	4	-	-	1	*,14654,*
contig_14655	2617	16	-	+	3	*,14655,*
contig_14656	4163	3	-	+	1	14656
contig_14657	1362	5	-	+	1	14657
contig_14658	6317	3	-	+	1	14658
contig_14659	148546	5	-	-	1	*,14659,*
contig_14660	21416	4	-	-	1	*,14660,8601
contig_14662	67994	6	-	-	1	-8211,14662,13100
contig_14663	30299	6	-	-	1	14663,*
contig_14664	15207	6	-	-	1	*,14664,-6155
contig_14665	3770	5	-	+	1	14665
contig_14666	82981	4	-	-	1	*,14666
contig_14667	1290	7	-	+	1	14667
contig_14669	109946	4	-	-	1	*,14669,*
contig_14670	23586	5	-	-	1	*,14670,*
contig_14671	18802	5	-	+	1	*,14671
contig_14676	5834	9	-	+	2	14676
contig_14679	37219	5	-	-	1	14679,*
contig_14680	1996	9	-	+	2	*,14680,*
contig_14681	6412	3	-	-	1	*,14681,*
contig_14682	2610	3	-	+	1	*,14682
contig_14683	25834	4	-	-	1	*,14683,*
contig_14686	34396	3	-	-	1	14686,*
contig_14688	21748	3	-	+	1	14688
contig_14689	89690	3	-	-	1	*,14689,*
contig_14690	18060	4	-	+	1	14690
contig_14691	32642	3	-	-	1	*,14691,*
contig_14692	24746	3	-	-	1	-5230,14692,*
contig_14693	9188	4	-	-	1	*,14693,*
contig_14694	5362	8	-	+	1	14694
contig_14695	57414	4	-	-	1	*,-9720,14695,*
contig_14696	17545	6	-	-	1	8751,14696
contig_14698	69496	3	-	-	1	*,14698
contig_14699	35678	3	-	-	1	-9256,14699,*
contig_14700	18892	3	-	-	1	*,14700
contig_14702	15505	3	-	-	1	*,14702
contig_14703	8242	3	-	-	1	*,14703,*
contig_14705	2107	4	-	+	1	14705
contig_14706	867	27	-	+	5	14706
contig_14707	82009	3	-	-	1	*,14707,*
contig_14708	30280	5	-	-	1	*,14708,*
contig_14709	56199	4	-	-	1	*,14709,*
contig_14710	4832	5	-	+	1	14710
contig_14711	110906	3	-	-	1	*,14711,10299
contig_14712	12354	3	-	-	1	*,14712
contig_14713	99097	4	-	-	1	*,14713,-11236
contig_14714	38574	9	-	+	2	14714,*
contig_14715	59131	5	-	-	1	*,14715,*
contig_14716	52111	4	-	-	1	*,14716,-9285,12563
contig_14717	105230	3	-	-	1	14717,*
contig_14718	8553	3	-	-	1	*,14718,*
contig_14720	4148	3	-	+	1	14720
contig_14721	36921	3	-	-	1	14721,*
contig_14722	5328	3	-	-	1	*,14722,*
contig_14724	2863	3	-	+	1	14724
contig_14726	141392	5	-	-	1	14726,*
contig_14727	50274	3	-	-	1	6374,4177,-6400,-6400,7584,1260,14727,*
contig_14729	5116	5	-	-	1	*,14729,*
contig_14730	3797	3	-	-	1	*,14730,*
contig_14731	8856	11	-	+	2	14731
contig_14732	69164	7	-	-	1	*,14732,-8620
contig_14733	28322	5	-	-	1	-14990,14733,*
contig_14734	9496	5	-	-	1	*,14734,*
contig_14735	131249	5	-	-	1	*,14735,-11165,5734,9865
contig_14736	21541	4	-	-	1	14736
contig_14737	6529	5	-	+	1	14737
contig_14738	266327	4	-	-	1	*,14738,*
contig_14739	915	39	-	+	7	14739
contig_14740	17261	6	-	-	1	-9118,14740,*
contig_14741	94644	4	-	-	1	*,14741,*
contig_14743	28155	6	-	-	1	14743
contig_14744	69250	5	-	-	1	14744
contig_14747	552	4	-	+	1	14747
contig_14748	301032	4	-	-	1	*,14748,*
contig_14749	88580	4	-	-	1	*,14749,*
contig_14750	165713	4	-	-	1	*,14750,*
contig_14751	7671	3	-	-	1	*,14751,*
contig_14753	66541	4	-	-	1	14753,*
contig_14754	1580	28	-	+	5	14754
contig_14755	26492	3	-	+	1	14755
contig_14756	6989	3	-	-	1	14756
contig_14757	1482	14	-	+	2	14757
contig_14758	30261	5	-	-	1	14758,*
contig_14759	69063	5	-	-	1	*,14759
contig_14761	559	5	-	+	1	14761
contig_14763	38979	4	-	-	1	*,14763
contig_14764	51672	5	-	-	1	13838,14764,*
contig_14765	25106	4	-	-	1	-2865,14765,-215
contig_14768	42661	4	-	-	1	-7325,14768,*
contig_14769	72835	4	-	-	1	*,14769,13030
contig_14770	3671	5	-	+	1	14770
contig_14771	316359	5	-	-	1	*,14771,*
contig_14772	23888	3	-	+	1	14772,*
contig_14773	55868	4	-	-	1	*,14773,*
contig_14774	69403	5	-	-	1	*,14774,*
contig_14775	545	3	-	+	1	14775
contig_14777	26254	3	-	-	1	*,14777,*
contig_14778	2092	5	-	+	1	14778
contig_14779	59559	3	-	-	1	8026,6656,6656,6656,6656,6656,6656,6656,6656,6656,6656,6656,6656,6656,6656,6656,14779,*
contig_14780	14778	4	-	-	1	10302,13812,14780,*
contig_14781	13342	4	-	-	1	11716,14781
contig_14782	946	3	-	+	1	14782
contig_14783	555	28	-	+	5	14783
contig_14785	48488	3	-	-	1	14785,9541,*
contig_14786	3854	4	-	-	1	*,14786,*
contig_14787	32811	5	-	-	1	14787,-14182
contig_14789	9970	3	-	-	1	*,14789,*
contig_14791	4349	4	-	+	1	14791
contig_14792	5149	4	-	-	1	*,14792,*
contig_14794	28366	4	-	-	1	-6897,-8441,14794,11203,2283,6506
contig_14795	15810	4	-	+	1	14795
contig_14797	48058	4	-	-	1	10768,-2833,14797,*
contig_14798	141432	4	-	-	1	*,14798,-6388
contig_14799	19391	4	-	-	1	14799,*
contig_14800	11475	7	-	+	1	14800
contig_14801	56622	3	-	-	1	-3005,14801,*
contig_14802	103572	5	-	-	1	*,14802,*
contig_14803	45118	3	-	-	1	*,14803
contig_14804	113580	4	-	-	1	*,14804,*
contig_14805	31778	4	-	-	1	11566,-6495,-11343,-11343,-11343,-11343,-11343,14805,*
contig_14806	8937	5	-	-	1	*,14806,*
contig_14809	8476	3	-	+	1	14809
contig_14810	23265	4	-	-	1	*,14810
contig_14811	3628	4	-	+	1	14811
contig_14812	3133	14	-	+	2	14812
contig_14813	59275	4	-	-	1	*,14813,*
contig_14814	26166	4	-	-	1	*,14814
contig_14817	762	24	-	+	4	14817
contig_14818	46960	3	-	-	1	12151,14818,*
contig_14819	21682	3	-	+	1	14819
contig_14822	78915	6	-	-	1	*,14822,-9954
contig_14824	80389	4	-	-	1	*,14824,*
contig_14825	14828	5	-	+	1	14825
contig_14826	47762	5	-	-	1	14826,*
contig_14827	158586	6	-	-	1	*,14827,*
contig_14828	82011	4	-	-	1	*,14828,*
contig_14829	101224	5	-	-	1	*,-3687,14829,*
contig_14831	38710	4	-	+	1	14831
contig_14832	253886	4	-	-	1	*,14832,*
contig_14833	83444	4	-	-	1	*,14833,*
contig_14836	104647	6	-	-	1	*,14836,*
contig_14837	17026	7	-	-	1	14837,-12105,-6245
contig_14838	75373	3	-	-	1	*,6659,14838,-7512
contig_14840	18520	5	-	-	1	12898,14840,*
contig_14841	8271	4	-	-	1	*,14841,*
contig_14842	6290	4	-	+	1	14842
contig_14843	27753	3	-	-	1	14843,*
contig_14845	385085	6	-	-	1	*,14845,*
contig_14846	106152	5	-	-	1	*,14846
contig_14847	42086	6	-	-	1	*,14847,*
contig_14848	2008	6	-	+	1	14848
contig_14849	13439	20	-	+	3	14849
contig_14850	75386	4	-	-	1	5015,14850,*
contig_14851	8314	6	-	-	1	*,14851,*
contig_14852	48235	6	-	-	1	-6897,-8441,14852,*
contig_14853	78213	5	-	-	1	14853,-10264
contig_14854	774	9	-	+	2	14854
contig_14856	44378	3	-	-	1	-2005,2428,14856
contig_14857	3618	3	-	+	1	14857
contig_14858	49443	3	-	-	1	*,14858,*
contig_14859	40536	3	-	-	1	-12313,-4854,-12642,14859
contig_14860	43537	6	-	-	1	4209,-4153,14860,4591
contig_14861	8912	3	-	-	1	*,14861,*
contig_14862	3736	4	-	+	1	14862
contig_14863	3129	5	-	-	1	*,14863,*
contig_14864	28607	5	-	-	1	*,14864,*
contig_14865	4147	3	-	-	1	*,14865,*
contig_14866	48268	4	-	-	1	14866
contig_14867	11788	3	-	-	1	*,14867
contig_14868	8273	16	-	+	3	*,14868,*
contig_14869	146433	5	-	-	1	*,-4778,14869,*
contig_14870	58655	5	-	-	1	10163,10163,10163,10163,14870
contig_14871	115117	6	-	-	1	*,14871,*
contig_14872	14519	3	-	-	1	*,14872
contig_14874	2004	3	-	+	1	14874
contig_14875	5289	17	-	+	3	14875
contig_14876	583	10	-	+	2	14876
contig_14877	52575	4	-	-	1	*,14877,2147,*
contig_14878	71512	5	-	-	1	*,14878,*
contig_14879	106988	8	-	-	1	*,14879
contig_14882	1029	12	-	+	2	14882
contig_14883	5756	5	-	-	1	14883
contig_14885	6363	4	-	-	1	6276,14885
contig_14886	32366	4	-	-	1	-13141,14886,*
contig_14887	246556	8	-	-	1	*,14887,*
contig_14889	6867	3	-	-	1	*,14889,*
contig_14890	983	4	-	+	1	14890
contig_14891	2093	7	-	+	1	14891
contig_14892	57101	6	-	-	1	*,14892,-13626
contig_14893	16950	3	-	-	1	*,14893
contig_14894	65943	8	-	-	1	*,14894,*
contig_14896	47299	3	-	-	1	*,14896,*
contig_14897	32604	6	-	+	1	14897,*
contig_14898	35234	5	-	-	1	*,14898,*
contig_14900	19865	4	-	+	1	14900,*
contig_14902	68181	3	-	-	1	*,14902,*
contig_14903	1919	8	-	+	1	14903
contig_14906	76317	4	-	-	1	*,14906
contig_14908	16259	5	-	+	1	14908
contig_14909	362098	6	-	-	1	*,14909,*
contig_14910	15064	3	-	-	1	*,14910
contig_14911	5697	3	-	+	1	14911
contig_14912	54576	6	-	-	1	-8605,14912,-12532
contig_14913	36512	4	-	-	1	*,14913,7331,14930,14930,14930,14930,14930,14930,14930,14930,-14095
contig_14915	4596	5	-	+	1	14915
contig_14916	1888	3	-	+	1	14916
contig_14918	36293	5	-	-	1	-9276,14918
contig_14919	8388	3	-	-	1	14919
contig_14920	28932	3	-	+	1	14920
contig_14921	27673	5	-	-	1	*,14921,-11589
